POSITION,1,E:\double-sphere data\h3d1-6.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
         5,          0.005000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.005000.00,
         6,          0.006000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.006000.00,
         7,          0.007000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.007000.00,
         8,          0.008000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.008000.00,
         9,          0.009000001,                  316,                 -409,Tue Apr 23 2019 02:02:04.009000.00,
        10,          0.010000001,                  316,                 -409,Tue Apr 23 2019 02:02:04.010000.00,
        11,          0.011000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.011000.00,
        12,          0.012000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.012000.00,
        13,          0.013000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.013000.00,
        14,          0.014000000,                  316,                 -409,Tue Apr 23 2019 02:02:04.014000.00,
        15,          0.015000001,                  316,                 -413,Tue Apr 23 2019 02:02:04.015000.00,
        16,          0.016000001,                  317,                 -418,Tue Apr 23 2019 02:02:04.016000.00,
        17,          0.017000000,                  317,                 -423,Tue Apr 23 2019 02:02:04.017000.00,
        18,          0.018000000,                  318,                 -428,Tue Apr 23 2019 02:02:04.018000.00,
        19,          0.019000000,                  318,                 -433,Tue Apr 23 2019 02:02:04.019000.00,
        20,          0.020000000,                  318,                 -438,Tue Apr 23 2019 02:02:04.020000.00,
        21,          0.021000001,                  319,                 -443,Tue Apr 23 2019 02:02:04.021000.00,
        22,          0.022000001,                  319,                 -448,Tue Apr 23 2019 02:02:04.022000.00,
        23,          0.023000000,                  320,                 -453,Tue Apr 23 2019 02:02:04.023000.00,
        24,          0.024000000,                  320,                 -458,Tue Apr 23 2019 02:02:04.024000.00,
        25,          0.025000000,                  321,                 -463,Tue Apr 23 2019 02:02:04.025000.00,
        26,          0.026000001,                  321,                 -468,Tue Apr 23 2019 02:02:04.026000.00,
        27,          0.027000001,                  321,                 -473,Tue Apr 23 2019 02:02:04.027000.00,
        28,          0.028000000,                  322,                 -478,Tue Apr 23 2019 02:02:04.028000.00,
        29,          0.029000000,                  322,                 -483,Tue Apr 23 2019 02:02:04.029000.00,
        30,          0.030000000,                  323,                 -488,Tue Apr 23 2019 02:02:04.030000.00,
        31,          0.031000000,                  323,                 -493,Tue Apr 23 2019 02:02:04.031000.00,
        32,          0.032000001,                  323,                 -498,Tue Apr 23 2019 02:02:04.032000.00,
        33,          0.033000001,                  324,                 -503,Tue Apr 23 2019 02:02:04.033000.00,
        34,          0.034000000,                  324,                 -508,Tue Apr 23 2019 02:02:04.034000.00,
        35,          0.035000000,                  325,                 -513,Tue Apr 23 2019 02:02:04.035000.00,
        36,          0.036000000,                  325,                 -518,Tue Apr 23 2019 02:02:04.036000.00,
        37,          0.037000000,                  325,                 -522,Tue Apr 23 2019 02:02:04.037000.00,
        38,          0.038000001,                  325,                 -527,Tue Apr 23 2019 02:02:04.038000.00,
        39,          0.039000001,                  326,                 -532,Tue Apr 23 2019 02:02:04.039000.00,
        40,          0.040000000,                  326,                 -537,Tue Apr 23 2019 02:02:04.040000.00,
        41,          0.041000000,                  327,                 -542,Tue Apr 23 2019 02:02:04.041000.00,
        42,          0.042000000,                  327,                 -546,Tue Apr 23 2019 02:02:04.042000.00,
        43,          0.043000001,                  327,                 -551,Tue Apr 23 2019 02:02:04.043000.00,
        44,          0.044000001,                  328,                 -556,Tue Apr 23 2019 02:02:04.044000.00,
        45,          0.045000000,                  327,                 -560,Tue Apr 23 2019 02:02:04.045000.00,
        46,          0.046000000,                  328,                 -565,Tue Apr 23 2019 02:02:04.046000.00,
        47,          0.047000000,                  328,                 -569,Tue Apr 23 2019 02:02:04.047000.00,
        48,          0.048000000,                  329,                 -574,Tue Apr 23 2019 02:02:04.048000.00,
        49,          0.049000001,                  329,                 -578,Tue Apr 23 2019 02:02:04.049000.00,
        50,          0.050000001,                  329,                 -583,Tue Apr 23 2019 02:02:04.050000.00,
        51,          0.051000000,                  330,                 -587,Tue Apr 23 2019 02:02:04.051000.00,
        52,          0.052000000,                  330,                 -592,Tue Apr 23 2019 02:02:04.052000.00,
        53,          0.053000000,                  330,                 -596,Tue Apr 23 2019 02:02:04.053000.00,
        54,          0.054000000,                  331,                 -601,Tue Apr 23 2019 02:02:04.054000.00,
        55,          0.055000001,                  332,                 -605,Tue Apr 23 2019 02:02:04.055000.00,
        56,          0.056000001,                  332,                 -610,Tue Apr 23 2019 02:02:04.056000.00,
        57,          0.057000000,                  333,                 -614,Tue Apr 23 2019 02:02:04.057000.00,
        58,          0.058000000,                  333,                 -619,Tue Apr 23 2019 02:02:04.058000.00,
        59,          0.059000000,                  334,                 -623,Tue Apr 23 2019 02:02:04.059000.00,
        60,          0.060000001,                  334,                 -627,Tue Apr 23 2019 02:02:04.060000.00,
        61,          0.061000001,                  335,                 -632,Tue Apr 23 2019 02:02:04.061000.00,
        62,          0.062000000,                  335,                 -636,Tue Apr 23 2019 02:02:04.062000.00,
        63,          0.063000000,                  336,                 -641,Tue Apr 23 2019 02:02:04.063000.00,
        64,          0.064000000,                  336,                 -645,Tue Apr 23 2019 02:02:04.064000.00,
        65,          0.065000000,                  337,                 -649,Tue Apr 23 2019 02:02:04.065000.00,
        66,          0.066000001,                  338,                 -654,Tue Apr 23 2019 02:02:04.066000.00,
        67,          0.067000001,                  338,                 -658,Tue Apr 23 2019 02:02:04.067000.00,
