POSITION,1,E:\double-sphere data\h3d1-3.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        11,          0.011000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.011000.00,
        12,          0.012000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.012000.00,
        13,          0.013000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.013000.00,
        14,          0.014000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.014000.00,
        15,          0.015000001,                  308,                 -313,Tue Apr 23 2019 02:02:03.015000.00,
        16,          0.016000001,                  308,                 -313,Tue Apr 23 2019 02:02:03.016000.00,
        17,          0.017000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.017000.00,
        18,          0.018000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.018000.00,
        19,          0.019000000,                  308,                 -313,Tue Apr 23 2019 02:02:03.019000.00,
        20,          0.020000000,                  309,                 -314,Tue Apr 23 2019 02:02:03.020000.00,
        21,          0.021000001,                  309,                 -314,Tue Apr 23 2019 02:02:03.021000.00,
        22,          0.022000001,                  309,                 -317,Tue Apr 23 2019 02:02:03.022000.00,
        23,          0.023000000,                  310,                 -324,Tue Apr 23 2019 02:02:03.023000.00,
        24,          0.024000000,                  309,                 -330,Tue Apr 23 2019 02:02:03.024000.00,
        25,          0.025000000,                  309,                 -337,Tue Apr 23 2019 02:02:03.025000.00,
        26,          0.026000001,                  308,                 -343,Tue Apr 23 2019 02:02:03.026000.00,
        27,          0.027000001,                  308,                 -350,Tue Apr 23 2019 02:02:03.027000.00,
        28,          0.028000000,                  307,                 -356,Tue Apr 23 2019 02:02:03.028000.00,
        29,          0.029000000,                  307,                 -363,Tue Apr 23 2019 02:02:03.029000.00,
        30,          0.030000000,                  306,                 -369,Tue Apr 23 2019 02:02:03.030000.00,
        31,          0.031000000,                  305,                 -376,Tue Apr 23 2019 02:02:03.031000.00,
        32,          0.032000001,                  304,                 -382,Tue Apr 23 2019 02:02:03.032000.00,
        33,          0.033000001,                  303,                 -388,Tue Apr 23 2019 02:02:03.033000.00,
        34,          0.034000000,                  302,                 -394,Tue Apr 23 2019 02:02:03.034000.00,
        35,          0.035000000,                  301,                 -400,Tue Apr 23 2019 02:02:03.035000.00,
        36,          0.036000000,                  300,                 -407,Tue Apr 23 2019 02:02:03.036000.00,
        37,          0.037000000,                  298,                 -412,Tue Apr 23 2019 02:02:03.037000.00,
        38,          0.038000001,                  297,                 -418,Tue Apr 23 2019 02:02:03.038000.00,
        39,          0.039000001,                  295,                 -423,Tue Apr 23 2019 02:02:03.039000.00,
        40,          0.040000000,                  293,                 -429,Tue Apr 23 2019 02:02:03.040000.00,
        41,          0.041000000,                  291,                 -434,Tue Apr 23 2019 02:02:03.041000.00,
        42,          0.042000000,                  288,                 -438,Tue Apr 23 2019 02:02:03.042000.00,
        43,          0.043000001,                  286,                 -443,Tue Apr 23 2019 02:02:03.043000.00,
        44,          0.044000001,                  284,                 -447,Tue Apr 23 2019 02:02:03.044000.00,
        45,          0.045000000,                  282,                 -452,Tue Apr 23 2019 02:02:03.045000.00,
        46,          0.046000000,                  280,                 -456,Tue Apr 23 2019 02:02:03.046000.00,
        47,          0.047000000,                  278,                 -460,Tue Apr 23 2019 02:02:03.047000.00,
        48,          0.048000000,                  276,                 -463,Tue Apr 23 2019 02:02:03.048000.00,
        49,          0.049000001,                  274,                 -467,Tue Apr 23 2019 02:02:03.049000.00,
        50,          0.050000001,                  272,                 -471,Tue Apr 23 2019 02:02:03.050000.00,
        51,          0.051000000,                  269,                 -474,Tue Apr 23 2019 02:02:03.051000.00,
        52,          0.052000000,                  267,                 -478,Tue Apr 23 2019 02:02:03.052000.00,
        53,          0.053000000,                  265,                 -481,Tue Apr 23 2019 02:02:03.053000.00,
        54,          0.054000000,                  263,                 -484,Tue Apr 23 2019 02:02:03.054000.00,
        55,          0.055000001,                  262,                 -487,Tue Apr 23 2019 02:02:03.055000.00,
        56,          0.056000001,                  260,                 -490,Tue Apr 23 2019 02:02:03.056000.00,
        57,          0.057000000,                  258,                 -492,Tue Apr 23 2019 02:02:03.057000.00,
        58,          0.058000000,                  256,                 -494,Tue Apr 23 2019 02:02:03.058000.00,
        59,          0.059000000,                  255,                 -497,Tue Apr 23 2019 02:02:03.059000.00,
        60,          0.060000001,                  253,                 -499,Tue Apr 23 2019 02:02:03.060000.00,
        61,          0.061000001,                  251,                 -501,Tue Apr 23 2019 02:02:03.061000.00,
        62,          0.062000000,                  250,                 -503,Tue Apr 23 2019 02:02:03.062000.00,
        63,          0.063000000,                  249,                 -505,Tue Apr 23 2019 02:02:03.063000.00,
        64,          0.064000000,                  248,                 -506,Tue Apr 23 2019 02:02:03.064000.00,
        65,          0.065000000,                  247,                 -508,Tue Apr 23 2019 02:02:03.065000.00,
        66,          0.066000001,                  246,                 -509,Tue Apr 23 2019 02:02:03.066000.00,
        67,          0.067000001,                  244,                 -511,Tue Apr 23 2019 02:02:03.067000.00,
        68,          0.068000000,                  243,                 -512,Tue Apr 23 2019 02:02:03.068000.00,
        69,          0.069000000,                  243,                 -513,Tue Apr 23 2019 02:02:03.069000.00,
        70,          0.070000000,                  242,                 -514,Tue Apr 23 2019 02:02:03.070000.00,
