POSITION,1,E:\double-sphere data\h3d1-7.avi,ft,0,0,1,
  ImageNr.,        TimeFromTrig.,                   X0,                   Y0,                    Absolute Time,
        12,          0.012000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.012000.00,
        13,          0.013000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.013000.00,
        14,          0.014000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.014000.00,
        15,          0.015000001,                  316,                 -412,Tue Apr 23 2019 02:02:04.015000.00,
        16,          0.016000001,                  316,                 -412,Tue Apr 23 2019 02:02:04.016000.00,
        17,          0.017000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.017000.00,
        18,          0.018000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.018000.00,
        19,          0.019000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.019000.00,
        20,          0.020000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.020000.00,
        21,          0.021000001,                  316,                 -412,Tue Apr 23 2019 02:02:04.021000.00,
        22,          0.022000001,                  316,                 -412,Tue Apr 23 2019 02:02:04.022000.00,
        23,          0.023000000,                  316,                 -412,Tue Apr 23 2019 02:02:04.023000.00,
        24,          0.024000000,                  317,                 -414,Tue Apr 23 2019 02:02:04.024000.00,
        25,          0.025000000,                  317,                 -417,Tue Apr 23 2019 02:02:04.025000.00,
        26,          0.026000001,                  318,                 -421,Tue Apr 23 2019 02:02:04.026000.00,
        27,          0.027000001,                  319,                 -424,Tue Apr 23 2019 02:02:04.027000.00,
        28,          0.028000000,                  319,                 -428,Tue Apr 23 2019 02:02:04.028000.00,
        29,          0.029000000,                  320,                 -431,Tue Apr 23 2019 02:02:04.029000.00,
        30,          0.030000000,                  321,                 -435,Tue Apr 23 2019 02:02:04.030000.00,
        31,          0.031000000,                  321,                 -438,Tue Apr 23 2019 02:02:04.031000.00,
        32,          0.032000001,                  322,                 -441,Tue Apr 23 2019 02:02:04.032000.00,
        33,          0.033000001,                  322,                 -444,Tue Apr 23 2019 02:02:04.033000.00,
        34,          0.034000000,                  323,                 -448,Tue Apr 23 2019 02:02:04.034000.00,
        35,          0.035000000,                  323,                 -450,Tue Apr 23 2019 02:02:04.035000.00,
        36,          0.036000000,                  324,                 -453,Tue Apr 23 2019 02:02:04.036000.00,
        37,          0.037000000,                  324,                 -456,Tue Apr 23 2019 02:02:04.037000.00,
        38,          0.038000001,                  324,                 -459,Tue Apr 23 2019 02:02:04.038000.00,
        39,          0.039000001,                  324,                 -462,Tue Apr 23 2019 02:02:04.039000.00,
        40,          0.040000000,                  324,                 -465,Tue Apr 23 2019 02:02:04.040000.00,
        41,          0.041000000,                  324,                 -468,Tue Apr 23 2019 02:02:04.041000.00,
        42,          0.042000000,                  324,                 -470,Tue Apr 23 2019 02:02:04.042000.00,
        43,          0.043000001,                  324,                 -473,Tue Apr 23 2019 02:02:04.043000.00,
        44,          0.044000001,                  324,                 -475,Tue Apr 23 2019 02:02:04.044000.00,
        45,          0.045000000,                  323,                 -478,Tue Apr 23 2019 02:02:04.045000.00,
        46,          0.046000000,                  322,                 -481,Tue Apr 23 2019 02:02:04.046000.00,
        47,          0.047000000,                  322,                 -483,Tue Apr 23 2019 02:02:04.047000.00,
        48,          0.048000000,                  321,                 -486,Tue Apr 23 2019 02:02:04.048000.00,
        49,          0.049000001,                  321,                 -488,Tue Apr 23 2019 02:02:04.049000.00,
        50,          0.050000001,                  320,                 -490,Tue Apr 23 2019 02:02:04.050000.00,
        51,          0.051000000,                  319,                 -493,Tue Apr 23 2019 02:02:04.051000.00,
        52,          0.052000000,                  318,                 -495,Tue Apr 23 2019 02:02:04.052000.00,
        53,          0.053000000,                  317,                 -498,Tue Apr 23 2019 02:02:04.053000.00,
        54,          0.054000000,                  316,                 -500,Tue Apr 23 2019 02:02:04.054000.00,
        55,          0.055000001,                  315,                 -502,Tue Apr 23 2019 02:02:04.055000.00,
        56,          0.056000001,                  314,                 -505,Tue Apr 23 2019 02:02:04.056000.00,
        57,          0.057000000,                  313,                 -507,Tue Apr 23 2019 02:02:04.057000.00,
        58,          0.058000000,                  311,                 -510,Tue Apr 23 2019 02:02:04.058000.00,
        59,          0.059000000,                  310,                 -512,Tue Apr 23 2019 02:02:04.059000.00,
        60,          0.060000001,                  309,                 -514,Tue Apr 23 2019 02:02:04.060000.00,
        61,          0.061000001,                  307,                 -517,Tue Apr 23 2019 02:02:04.061000.00,
        62,          0.062000000,                  305,                 -519,Tue Apr 23 2019 02:02:04.062000.00,
        63,          0.063000000,                  304,                 -522,Tue Apr 23 2019 02:02:04.063000.00,
        64,          0.064000000,                  302,                 -524,Tue Apr 23 2019 02:02:04.064000.00,
        65,          0.065000000,                  300,                 -527,Tue Apr 23 2019 02:02:04.065000.00,
        66,          0.066000001,                  298,                 -529,Tue Apr 23 2019 02:02:04.066000.00,
        67,          0.067000001,                  297,                 -532,Tue Apr 23 2019 02:02:04.067000.00,
        68,          0.068000000,                  295,                 -534,Tue Apr 23 2019 02:02:04.068000.00,
        69,          0.069000000,                  293,                 -537,Tue Apr 23 2019 02:02:04.069000.00,
        70,          0.070000000,                  291,                 -540,Tue Apr 23 2019 02:02:04.070000.00,
        71,          0.071000000,                  289,                 -542,Tue Apr 23 2019 02:02:04.071000.00,
        72,          0.072000001,                  287,                 -545,Tue Apr 23 2019 02:02:04.072000.00,
        73,          0.073000001,                  285,                 -548,Tue Apr 23 2019 02:02:04.073000.00,
